date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:56	103477/103477	---M--	200	added ('OK')	image/jpeg	etag:%2219435-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/slider7.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/slider7.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-card.html)
15:34:58	33783/33783	---M--	200	added ('OK')	image/jpeg	etag:%2283f7-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-7.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-7.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_card.html)
15:34:59	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2010:35:01%20GMT	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/favicon.ico	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/favicon.ico	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_toasts.html)
15:34:59	40779/40779	---M--	200	added ('OK')	image/jpeg	etag:%229f4b-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_card.html)
15:35:01	3110/3110	---M-Z	200	added ('OK')	application/javascript	etag:%22c26-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-alert.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-alert.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_alert.html)
15:35:02	40808/40808	---M-Z	200	added ('OK')	application/javascript	etag:%229f68-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/sweetalert.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/sweetalert.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_alert.html)
15:35:02	6371/6371	---MCZ	200	added ('OK')	text/css	etag:W/%221f85-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/daterangepicker.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/daterangepicker.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac-datepicker-componant.html)
15:35:04	68751/68751	---M--	200	added ('OK')	image/jpeg	etag:%2210c8f-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_card.html)
15:35:04	38701/38701	---MCZ	200	added ('OK')	application/javascript	etag:W/%22106c4-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/daterangepicker.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/daterangepicker.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac-datepicker-componant.html)
15:35:04	1652/1652	---MCZ	200	added ('OK')	application/javascript	etag:W/%22801-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-datepicker.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-datepicker.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac-datepicker-componant.html)
15:35:05	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/moment.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/moment.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac-datepicker-componant.html)
15:35:05	63676/63676	---M--	200	added ('OK')	image/jpeg	etag:%22f8bc-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_card.html)
15:35:08	23406/23406	---M--	200	added ('OK')	image/jpeg	etag:%225b6e-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:11	27669/27669	---M--	200	added ('OK')	image/jpeg	etag:%226c15-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:15	23118/23118	---M--	200	added ('OK')	image/jpeg	etag:%225a4e-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:30	88159/88159	---M--	200	added ('OK')	image/jpeg	etag:%221585f-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:32	9652/9652	---M--	200	added ('OK')	image/jpeg	etag:%2225b4-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:40	216820/216820	---M--	200	added ('OK')	image/jpeg	etag:%2234ef4-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:44	23597/23597	---M--	200	added ('OK')	image/jpeg	etag:%225c2d-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl5.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl5.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:52	271442/271442	---M--	200	added ('OK')	image/jpeg	etag:%2242452-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:56	16372/16372	---M--	200	added ('OK')	image/jpeg	etag:%223ff4-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl6.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/sl6.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:56	345299/345299	---M--	200	added ('OK')	image/jpeg	etag:%22544d3-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:58	8862/8862	---M--	200	added ('OK')	image/jpeg	etag:%22229e-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:58	8986/8986	---M--	200	added ('OK')	image/jpeg	etag:%22231a-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:35:59	7972/7972	---M--	200	added ('OK')	image/jpeg	etag:%221f24-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:01	8670/8670	---M--	200	added ('OK')	image/jpeg	etag:%2221de-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/smixin.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/smixin.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:03	7841/7841	---M--	200	added ('OK')	image/jpeg	etag:%221ea1-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/v4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:05	14689/14689	---M-Z	200	added ('OK')	application/javascript	etag:%223961-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/ekko-lightbox.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/ekko-lightbox.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:05	41699/41699	---M--	200	added ('OK')	image/jpeg	etag:%22a2e3-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/mixin.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/mixin.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:06	9268/9268	---M-Z	200	added ('OK')	application/javascript	etag:%222434-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/lightbox.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/lightbox.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:06	223/223	---M-Z	200	added ('OK')	application/javascript	etag:%22df-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-lightbox.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-lightbox.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:07	234321/234321	---M--	200	added ('OK')	image/jpeg	etag:%2239351-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l5.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l5.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:07	7934/7934	---M-Z	200	added ('OK')	application/javascript	etag:%221efe-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-notify.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-notify.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_notification.html)
15:36:07	160418/160418	---M--	200	added ('OK')	image/jpeg	etag:%22272a2-59301fab57680%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l6.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/light-box/l6.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_lightbox.html)
15:36:07	2822/2822	---M-Z	200	added ('OK')	application/javascript	etag:%22b06-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-notification.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-notification.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_notification.html)
15:36:08	4872/4872	---M-Z	200	added ('OK')	text/css	etag:%221308-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/PNotifyBrightTheme.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/PNotifyBrightTheme.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:09	66461/66461	---M-Z	200	added ('OK')	application/javascript	etag:%221039d-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotify.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotify.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:09	16266/16266	---M-Z	200	added ('OK')	application/javascript	etag:%223f8a-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyButtons.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyButtons.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:10	6503/6503	---M-Z	200	added ('OK')	application/javascript	etag:%221967-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyCallbacks.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyCallbacks.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:10	17069/17069	---M-Z	200	added ('OK')	application/javascript	etag:%2242ad-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyDesktop.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyDesktop.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:11	23766/23766	---M-Z	200	added ('OK')	application/javascript	etag:%225cd6-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyConfirm.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/PNotifyConfirm.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:12	33581/33581	---M-Z	200	added ('OK')	application/javascript	etag:%22832d-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/notify-event.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/notify-event.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_pnotify.html)
15:36:12	1265/1265	---M-Z	200	added ('OK')	text/css	etag:%224f1-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-horizontal.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-horizontal.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:12	1249/1249	---M-Z	200	added ('OK')	text/css	etag:%224e1-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-movie.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-movie.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:13	1665/1665	---M-Z	200	added ('OK')	text/css	etag:%22681-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-pill.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-pill.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:15	1374/1374	---M-Z	200	added ('OK')	text/css	etag:%2255e-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-reversed.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-reversed.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:15	1189/1189	---M-Z	200	added ('OK')	text/css	etag:%224a5-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-square.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-square.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:16	949/949	---M-Z	200	added ('OK')	text/css	etag:%223b5-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-stars.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-stars.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:16	831/831	---M-Z	200	added ('OK')	text/css	etag:%2233f-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/css-stars.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/css-stars.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:17	4078/4078	---M-Z	200	added ('OK')	application/javascript	etag:%22fee-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-rating.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-rating.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rating.html)
15:36:17	9336/9336	---M-Z	200	added ('OK')	text/css	etag:%222478-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-slider.min.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-slider.min.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rangeslider.html)
15:36:18	38636/38636	---M-Z	200	added ('OK')	application/javascript	etag:%2296ec-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-slider.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-slider.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rangeslider.html)
15:36:18	6600/6600	---M-Z	200	added ('OK')	application/javascript	etag:%2219c8-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-rangeslider.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/ac-rangeslider.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/ac_rangeslider.html)
15:36:19	10754/10754	---M-Z	200	added ('OK')	application/javascript	etag:%222a02-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/clipboard.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/clipboard.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/icon-feather.html)
15:36:20	1317/1317	---M-Z	200	added ('OK')	text/css	etag:%22525-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-tagsinput.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-tagsinput.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-elements-advance.html)
15:36:20	975/975	---M-Z	200	added ('OK')	text/css	etag:%223cf-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-tagsinput-typeahead.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bootstrap-tagsinput-typeahead.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-elements-advance.html)
15:36:20	39749/39749	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4aac-9b45%22	https://cdnjs.cloudflare.com/ajax/libs/typeahead.js/0.11.1/typeahead.bundle.min.js	F:/Project/Corior/Theme/coroir%20theme/cdnjs.cloudflare.com/ajax/libs/typeahead.js/0.11.1/typeahead.bundle.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-elements-advance.html)
15:36:21	9167/9167	---M-Z	200	added ('OK')	application/javascript	etag:%2223cf-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-tagsinput.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-tagsinput.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-elements-advance.html)
15:36:22	16892/16892	---M-Z	200	added ('OK')	application/javascript	etag:%2241fc-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-maxlength.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap-maxlength.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-elements-advance.html)
15:36:22	4227/4227	---M-Z	200	added ('OK')	application/javascript	etag:%221083-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-advance-custom.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-advance-custom.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-elements-advance.html)
15:36:23	24376/24376	---M-Z	200	added ('OK')	application/javascript	etag:%225f38-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.validate.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.validate.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-validation.html)
15:36:23	3441/3441	---M-Z	200	added ('OK')	application/javascript	etag:%22d71-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-validation.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-validation.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-validation.html)
15:36:24	8185/8185	---M-Z	200	added ('OK')	application/javascript	etag:%221ff9-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.mask.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.mask.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-masking.html)
15:36:24	830/830	---M-Z	200	added ('OK')	application/javascript	etag:%2233e-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-masking-custom.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-masking-custom.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-masking.html)
15:36:25	5988/5988	---M-Z	200	added ('OK')	application/javascript	etag:%221764-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.bootstrap.wizard.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.bootstrap.wizard.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-wizard.html)
15:36:26	8134/8134	---MCZ	200	added ('OK')	text/css	etag:W/%22267e-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/jquery.minicolors.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/jquery.minicolors.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-picker.html)
15:36:26	15613/15613	---M-Z	200	added ('OK')	application/javascript	etag:%223cfd-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.minicolors.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.minicolors.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-picker.html)
15:36:26	676/676	---MCZ	200	added ('OK')	application/javascript	etag:W/%223da-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-picker-custom.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/form-picker-custom.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-picker.html)
15:36:26	15180/15180	---M-Z	200	added ('OK')	text/css	etag:%223b4c-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/select2.min.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/select2.min.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/form-select.html)
